"X","TrumpWrote","text","created_at"
15647,0,"Thank you New Orleans, Louisiana!
#MakeAmericaGreatAgain #VoteTrump
https://t.co/tI1h9xT9GX https://t.co/0bf7BOlWEj","2016-03-05 02:41:15"
15648,0,"RT @EricTrump: Friends: Remember to VOTE tomorrow if you live in Louisiana, Maine, Kentucky or Kansas!  🇺🇸🇺🇸#MakeAmericaGreatAgain https://…","2016-03-04 23:51:37"
15649,0,"Join me in Wichita, Kansas tomorrow morning! Looking forward to it!
#MakeAmericaGreatAgain #Trump2016
https://t.co/HtVKgLvlAZ","2016-03-04 21:54:49"
15650,0,"Thank you Cadillac, Michigan! #VoteTrumpMI on 3/8/2016. We will MAKE AMERICA GREAT AGAIN!
https://t.co/8RDmQCbHce https://t.co/94mFPx0EgH","2016-03-04 21:03:34"
15651,0,"#VoteTrumpKS #Trump2016
March 5, 2016 | Wichita, Kansas: 
https://t.co/BkvBzvsJ12 https://t.co/Q8eZU9yi6W","2016-03-04 18:24:25"
15652,0,"U.S. Senator Bob Corker (R-Tenn.) issued the following statement today regarding the 2016 presidential election: https://t.co/79y1KgC7S4","2016-03-04 17:36:03"
15653,0,"Thank you Macomb County, Michigan! #MakeAmericaGreatAgain #Trump2016 https://t.co/9TBvy6obcE","2016-03-04 16:35:25"
15654,1,"""@SirHatchporch: Mary Kissel is an SNL character, right? She's not a real person, right? #MorningJoe""  She is a major loser - no clue!","2016-03-04 12:29:12"
15655,1,"""@AngieSteinberg: GET THAT POS WSJ LIAR FANTASY PUNDIT @marykissel OFF THE AIR. Blah blah. A real dummy! @Morning_Joe @realDonaldTrump","2016-03-04 12:27:21"
15656,0,"Thank you America! #Trump2016 
https://t.co/fNMPlXpkFf https://t.co/W1biUNTvFk","2016-03-04 12:13:00"
15657,0,"MY POSITION ON VISAS
#MakeAmericaGreatAgain #Trump2016
https://t.co/JGmOd5gr5z https://t.co/OLg6N3Ug9U","2016-03-04 05:24:18"
15658,0,"The Better Business Bureau report, with an A rating for Trump University. #GOPDebate https://t.co/ldJ5EFp3HM https://t.co/1K9u09CFQQ","2016-03-04 04:30:45"
15659,0,"Rubio puts out ad that my pilot was a drug dealer- not true, not my pilot! Guy owned helicopter company- don't think I ever even used.","2016-03-04 01:29:17"
15660,0,"Senator Sessions will serve as the 
Chairman of my National Security 
Advisory Committee. https://t.co/jQed1P6SD9 https://t.co/n83Cbs4jtA","2016-03-04 01:20:00"
15661,0,"THANK YOU PORTLAND, Maine!
#MakeAmericaGreatAgain #Trump2016
https://t.co/6lMFR6z8xO https://t.co/eKGxNbG6wD","2016-03-03 20:14:34"
15662,0,"On my way to see the great people of Maine. Will be landing in Portland in 2 hours. Look forward to it! #Trump2016","2016-03-03 16:09:34"
15663,0,"Will miss @RealBenCarson tonight at the #GOPDebate. I hope all of Ben's followers will join the #TrumpTrain. We will never forget.","2016-03-03 15:51:29"
15664,1,"Go to Trump Doral in Miami and watch the World Golf Championship! On NOW!","2016-03-03 15:23:09"
15665,1,"""@blt21muttrades: People are just mad that you're doing so good so they are gonna do they're best to stop you. Not gonna happen #MAGA""","2016-03-03 14:27:12"
15666,1,"""@CreativeXwalk: @realDonaldTrump teaching the GOP how to lose four years ago was not enough. Now Romney wants to do it again.""","2016-03-03 14:26:15"
15667,1,"The phony lawsuit against Trump U could have been easily settled by me but I want  to go to court. 98% approval rating by students. Easy win","2016-03-03 14:21:14"
15668,0,"RT @rupertmurdoch: As predicted, Trump reaching out to make peace with Republican ""establishment"".  If he becomes inevitable party would be…","2016-03-03 14:17:45"
15669,1,"Why did Mitt Romney BEG me for my endorsement four years ago?","2016-03-03 11:59:47"
15670,1,"I am the only one who can beat Hillary Clinton. I am not a Mitt Romney, who doesn't know how to win. Hillary wants no part of ""Trump""","2016-03-03 11:47:21"
15671,1,"Why would the great people of Florida vote for a guy who, as a Senator, never even shows up to vote - worst record. Marco Rubio is a joke!","2016-03-03 11:40:17"
15672,1,"I have brought millions of people into the Republican Party, while the Dems are going down. Establishment wants to kill this movement!","2016-03-03 11:30:35"
15673,1,"Failed candidate Mitt Romney,who ran one of the worst races in presidential history,is working with the establishment to bury a big ""R"" win!","2016-03-03 11:22:32"
15674,1,"""@malski1954: I changed parties to vote for you, no one else measures up to you, The GOPe needs a reality check. Our country is at stake""","2016-03-03 03:38:29"
15675,1,"Looks like two-time failed candidate Mitt Romney is going to be telling Republicans how to get elected. Not a good messenger!","2016-03-03 03:33:07"
15676,1,"Millions of dollars being spent on false TV ads by special interest groups who own Rubio &amp; Cruz.When you see them think of your puppet POLS","2016-03-03 03:18:30"
15677,1,"""@Johnsmi01433966: The establishment doesn't like you because they can't control you and get you to lie to us and keep ripping us off.""","2016-03-03 03:11:35"
15678,1,"Because of me, the Republican Party has taken in millions of new voters, a record. If they are not careful, they will all leave. Sad!","2016-03-03 03:05:35"
15679,0,"#MakeAmericaGreatAgain #Trump2016
Video: https://t.co/IbcE5tsRf7 https://t.co/bHqg1rkFy3","2016-03-03 02:08:02"
15680,0,"I would love to see the Republican party and everyone get together- and unify.
Video: https://t.co/RWEnPUJO23 https://t.co/RT8Gmf6WHL","2016-03-02 23:54:31"
15681,0,"Just another desperate move by the man who should have easily beaten Barrack Obama. (2/2)","2016-03-02 23:34:13"
15682,0,"Failed Presidential Candidate Mitt Romney is having a news conference tomorrow to criticize me. (1/2)","2016-03-02 23:34:04"
15683,0,"I am going to repeal and replace ObamaCare! Read more about my positions on healthcare reform here: https://t.co/WwIVhIud06","2016-03-02 23:29:28"
15684,0,".@CNN poll just hit 49% for Trump. Interesting how my numbers have gone so far up since lightweight Marco Rubio has turned nasty. Love it!","2016-03-02 23:18:54"
15685,1,"""@HavBat22: @TeamCavuto #KenLangone is 100% correct #NeilCavuto. And u and the rest of u #Fox muppets refuse to HEAR HIM."" So true!","2016-03-02 21:56:53"
15686,1,"Why can't the leaders of the Republican Party see that I am bringing in new voters by the millions-we are creating a larger, stronger party!","2016-03-02 21:50:30"
15687,0,"My wife @MELANIATRUMP will be #OnTheRecord w/ @greta tonight at 7pmE on @FoxNews. Enjoy! 
https://t.co/yxrRkJJSGG https://t.co/Trv1hj9hRI","2016-03-02 19:54:30"
15688,1,"""@KinnardJan: @Itsjoeco @realDonaldTrump I took Trump University class and saved my home!""","2016-03-02 18:48:33"
15689,1,"Marco Rubio lost big last night. I even beat him in Virginia, where he spent so much time and money. Now his bosses are desperate and angry!","2016-03-02 18:18:37"
15690,1,"Why would anyone in Florida vote for lightweight Senator Marco Rubio. Check out his credit card scam, his house sale &amp; his no show voting!","2016-03-02 18:11:23"
15691,1,"The special interests and people who control our politicians (puppets) are spending $25 million on misleading and fraudulent T.V. ads on me.","2016-03-02 17:53:38"
15692,1,"""@JoeNBC: FOX calls Virginia for Trump. If it holds, it's a big win for Trump and a big setback for Rubio, who needed to win the state.","2016-03-02 12:25:10"
15693,1,"""@JoeNBC: Marco Rubio just criticized Ted Cruz for underperforming tonight. Wow. #SuperTuesday""","2016-03-02 12:23:13"
15694,1,"""@NorahODonnell: Looks like Rubio won't get any delegates from TX or AL because he didn't meet 20% threshold.""","2016-03-02 12:23:02"
15695,1,"""@mikiebarb: ""A nearly impossible path to the GOP nomination"" for Rubio, says @apalmerdc: https://t.co/zCTpSAjPvc …""","2016-03-02 12:22:39"
15696,1,"""@danpfeiffer: For the record, most Democrats would much rather face Cruz than Trump""  So true!","2016-03-02 12:16:08"
15697,0,"Thank you Vermont! #Trump2016
#SuperTuesday","2016-03-02 05:06:00"
15698,0,"Thank you Arkansas! #Trump2016
#SuperTuesday","2016-03-02 04:05:52"
15699,0,"Thank you Virginia! #Trump2016
#SuperTuesday","2016-03-02 01:49:51"
15700,0,"Thank you Alabama! #Trump2016
#SuperTuesday","2016-03-02 01:02:19"
15701,0,"Thank you Tennessee! #Trump2016
#SuperTuesday","2016-03-02 01:02:09"
15702,0,"Thank you Massachusetts! #Trump2016 #SuperTuesday","2016-03-02 01:01:49"
15703,0,"Thank you Georgia!
#SuperTuesday #Trump2016","2016-03-02 00:01:21"
15704,0,"Wow! Thank you Louisville, Kentucky! 
#VoteTrump on 3/5/2016! Lets #MakeAmericaGreatAgain!
https://t.co/frO6s3NKpp https://t.co/xFwWRrro3l","2016-03-01 22:18:29"
15705,0,"Lets go America! Get out &amp; #VoteTrump! #Trump2016
#MakeAmericaGreatAgain!
#SuperTuesday https://t.co/w0eAglHeh8 https://t.co/rGanPzZHmS","2016-03-01 20:43:24"
15706,0,"MAKE AMERICA GREAT AGAIN!","2016-03-01 19:52:30"
15707,0,"RT @EricTrump: Who has voted today??? Feedback from the polls? I'm like a kid on Christmas! #SuperTuesday #MakeAmericaGreatAgain https://t.…","2016-03-01 19:51:50"
15708,0,"Thank you Columbus, Ohio! https://t.co/D0tok8j6jj","2016-03-01 19:34:01"
15709,0,"The people of South Carolina are embarrassed by Nikki Haley!","2016-03-01 19:33:20"
15710,0,"RT @CLewandowski_: Gov Nikki Haley just became a liability for Rubio after this was published to social media! https://t.co/NBvl6bs223","2016-03-01 19:14:57"
15711,0,"RT @DanScavino: .@NikkiHaley in 2012 w/ Romney on tax returns🤔(political ploy.) Fast forward..2016 w/ Robot Rubio🤖
#FAIL👎#Politician https:…","2016-03-01 19:14:43"
15712,1,"Got the endorsement of Brian France and @NASCAR yesterday in Georgia. Also, many of the sports great drivers. Thank you Nascar and Georgia!","2016-03-01 11:15:32"
15713,0,"Thank you Georgia! 15,000 amazing supporters tonight! Everyone get out &amp; #VoteTrump tomorrow! #SuperTuesday https://t.co/jNA5YON6hA","2016-03-01 01:43:56"
15714,0,"Great news- Former Mayor of Dallas, Tom Leppert, has just endorsed me! Thank you! Tomorrow is a big day- VOTE! #VoteTrump #SuperTuesday","2016-03-01 01:40:13"
15715,0,"Thank you Brian France, Bill Elliott, @chaseelliott, @DavidRagan, &amp; @RyanJNewman! #NASCAR #Trump2016 #VoteTrump
https://t.co/6UDcvm1GB2","2016-03-01 00:39:29"
15716,0,"Phony Rubio commercial. I could have settled, but won't out of principle! See student surveys. https://t.co/KKHiBH554d","2016-02-29 22:59:29"
15717,0,"Trump University has a 98% approval rating. I could have settled but won't out of principle!","2016-02-29 22:48:15"
15718,0,"Thank you Virginia! 15,000 amazing supporters! Everyone get out and #VoteTrump tomorrow! https://t.co/Zg0OhOdtkV","2016-02-29 19:46:58"
15719,0,"My wife @MELANIATRUMP will be joining @andersoncooper @AC360 tonight at 8pmE on @CNN. Enjoy! https://t.co/aTIXHgK32N","2016-02-29 18:57:13"
15720,0,"Governor Alejandro García Padilla said presidential hopeful Sen. Marco Rubio “is no friend of Puerto Rico."" https://t.co/I6mhYnAcZ3","2016-02-29 16:29:11"
15721,0,"#Trump2016 #TrumpInstagram: https://t.co/tzHtny48nQ https://t.co/BpKZcISeKi","2016-02-29 16:16:27"
15722,0,"I am self funding my campaign and only work for YOU, the American people!
#Trump2016 Video: https://t.co/8hDC0YUobe https://t.co/o0EB479uEF","2016-02-29 15:49:03"
15723,0,"""Hillary could lose to Trump in Democratic New York""
#MakeAmericaGreatAgain #Trump2016
https://t.co/fQR48CVIbt","2016-02-29 15:17:37"
15724,0,"Join me in Columbus, Ohio tomorrow!
#MakeAmericaGreatAgain #Trump2016
https://t.co/yFhZd55GD9","2016-02-29 14:28:43"
15725,0,"Thank you America! Get out &amp; VOTE tomorrow! #Trump2016 #MakeAmericaGreatAgain https://t.co/ypLELkprpu https://t.co/XKU8R5b8Lo","2016-02-29 12:43:13"
15726,1,"My sons, Don and Eric, are on @foxandfriends now 7:35. Great kids, enjoy!","2016-02-29 12:36:08"
15727,0,"Thank you @SenatorSessions!
#MakeAmericaGreatAgain #Trump2016
https://t.co/Szs0QF88HR https://t.co/UL6t60TTjP","2016-02-29 01:09:46"
15728,0,"THANK YOU ALABAMA! 32,000 supporters tonight. Get out &amp; VOTE on Tuesday! WE WILL MAKE AMERICA GREAT AGAIN! https://t.co/rOkldN7dat","2016-02-29 00:25:14"
15729,0,"Our law enforcement officers deserve our appreciation for the incredible job they do. Video: https://t.co/c4WjtoGpKT https://t.co/Z0XnapOu84","2016-02-28 22:02:55"
15730,0,"I will be making a big surprise announcement to the massive crowd assembled in Huntsville/Madison Alabama! Landing now! #Trump2016","2016-02-28 21:56:49"
15731,0,"Phylis Schlafly: 'Marco Rubio Betrayed Us All' https://t.co/nmXmLDQuaa","2016-02-28 19:32:27"
15732,0,"Little Marco Rubio treated America's ICE officers ""like absolute trash"" in order to pass Obama's amnesty. https://t.co/gm2wurLjFz","2016-02-28 19:19:11"
15733,0,"Little Marco Rubio gave amnesty to criminal aliens guilty of ""sex offenses."" DISGRACE! https://t.co/mZwpynzsLb","2016-02-28 19:06:17"
15734,0,"Little Marco Rubio is just another Washington D.C. politician that is all talk and no action. #RobotRubio https://t.co/HJWJeoZn4o","2016-02-28 18:45:35"
15735,1,"""@EmaGabi23: Rubio was kicking back on his $80k boat he bought with lobbyist money and claimed it was from book sale profit lol""","2016-02-28 17:57:36"
15736,1,"Lightweight Senator Marco Rubio is polling very poorly in Florida. The people can't stand him for missing so many votes - poor work ethic!","2016-02-28 17:53:29"
15737,0,"Little Marco Rubio, the lightweight no show Senator from Florida is just another Washington politician. https://t.co/NsLrHrqjdx","2016-02-28 17:50:23"
15738,1,"Mitt Romney didn't show his tax return until SEPTEMBER 21, 2012, and then only after being humiliated by Harry R! A bad messenger for estab!","2016-02-28 17:47:56"
15739,0,"As I stated at the press conference on Friday regarding David Duke- I disavow. https://t.co/OIXFKPUlz2","2016-02-28 17:35:29"
15740,1,"Why would the people of Texas support Ted Cruz when he has accomplished absolutely nothing for them. He is another all talk, no action pol!","2016-02-28 16:47:13"
15741,0,"#MakeAmericaGreatAgain #Trump2016 https://t.co/yFhZd55GD9","2016-02-28 16:12:36"
15742,1,"Little Marco Rubio, the lightweight no show Senator from Florida, is set to be the ""puppet"" of the special interest Koch brothers. WATCH!","2016-02-28 16:07:48"
15743,1,"Making a big speech in Alabama today. So many people we had to move to a football stadium! Come and join us!","2016-02-28 12:58:01"
15744,1,"I am the only Republican who will get large numbers of Dems and Indies (crossover). I will also get states that no other Republican can get.","2016-02-28 12:43:28"
15745,1,"While Hillary and I both won South Carolina by big margins, Repubs got far more votes with a massive increase from past cycles.GROWING PARTY","2016-02-28 12:20:19"
15746,1,"The Republican Establishment has been pushing for lightweight Senator Marco Rubio to say anything to ""hit"" Trump.I signed the pledge-careful","2016-02-28 12:10:36"
15747,1,"While I hear the Koch brothers are in big financial trouble (oil), word is they have chosen little Marco Rubio, the lightweight from Florida","2016-02-28 11:28:47"
15748,1,"""@CharlesHodgson1:  A lot more water after this bombshell, Rubio. You are an enemy of America. @realDonaldTrump https://t.co/TnEnxt5NTDG""","2016-02-28 11:15:10"
15749,1,"""@ilduce2016: “It is better to live one day as a lion than 100 years as a sheep.” – @realDonaldTrump #MakeAmericaGreatAgain""","2016-02-28 11:13:09"
15750,1,"""@JimmyTheSaint09: @realDonaldTrump @RonnieMemo @ChrisChristie anything is better than @marcorubio""","2016-02-28 10:56:19"
15751,1,"""@fairess369: It is a sad commentary little boy Marco Rubio can't win in his home state. Floridians despise him as a opportunist phony.""","2016-02-28 10:55:43"
15752,1,"""@sprivitor @realDonaldTrump Marco 'Amnesty' Rubio is the front man of Amnesty. https://t.co/D4zXazzbq8 #AlwaysTrump #Trump2016 #TrumpTrain","2016-02-28 10:54:11"
15753,1,"""@tiarardis: @FoxNews @realDonaldTrump @JudgeJeanine GO TRUMP""","2016-02-28 10:49:02"
15754,1,"""@RonnieMemo: DonaldTrump is a leader. He is a successful person that, like me, isn’t afraid to tell it like it is."" Governor @ChrisChristie","2016-02-28 10:23:47"
15755,0,"We need to fix our broken education system! #StopCommonCore 
#MakeAmericaGreatAgain 
Video: https://t.co/xZ1eCJPo8T https://t.co/S8gQ6cibhC","2016-02-28 03:02:08"
15756,0,"THANK YOU Arkansas! Get out &amp; #VoteTrump on Tuesday. We will MAKE AMERICA SAFE &amp; GREAT AGAIN! https://t.co/evoiSpn8PX","2016-02-28 02:13:27"
15757,0,"Incredibly proud of my son @EricTrump &amp; his efforts on behalf of @StJude in Memphis, TN. https://t.co/FUWhYKhhNK https://t.co/ZgxukBnQ3k","2016-02-27 22:57:20"
15758,0,"It was an honor to be the Grand Marshall- in the Salute to Israel Parade back in 2004. https://t.co/G7G6HFP0Dh","2016-02-27 22:40:07"
15759,1,"Just watched lightweight Marco Rubio lying to a small crowd about my past record. He is not as smart as Cruz, and may be an even bigger liar","2016-02-27 21:20:48"
15760,1,".#RogerStone was just banned by @CNN - their loss! Tough, loyal guy.","2016-02-27 17:11:35"
15761,1,"I started my business with very little and built it into a great company, with some of the best real estate assets in the World. Amazing!","2016-02-27 16:08:40"
15762,1,"I only wish my wonderful father, Fred, gave me $200 million to start my business like lightweight Rubio says. He didn't - total fabrication!","2016-02-27 16:04:35"
15763,1,"Fun to watch the Democrats working so hard to win the great State of South Carolina when I just won the Republican version - amazing people!","2016-02-27 15:49:52"
15764,1,"I am self-funding my campaign and am therefore not controlled by the lobbyists and special interests like lightweight Rubio or Ted Cruz!","2016-02-27 15:25:07"
15765,1,"Tax experts throughout the media agree that no sane person would give their tax returns during an audit. After the audit, no problem!","2016-02-27 15:20:33"
15766,1,"I unfairly get audited by the I.R.S. almost every single year. I have rich friends who never get audited. I wonder why?","2016-02-27 15:12:47"
15767,1,"""@NeilTurner_: @realDonaldTrump There's only one real candidate, and it's you! Donors control the other candidates! #VoteTrump"" Thank you.","2016-02-27 15:05:16"
15768,0,"RT @EricTrump: Friends: If you live in AL, AK, AR, CO, GA, MA, MN, OK, TN, TX, VT or VA, get out and VOTE on Tuesday! #Trump2016 https://t.…","2016-02-27 14:30:42"
15769,1,"I will be on @foxandfriends at 8:30 A.M. Will be talking about lightweight Marco Rubio and lying Ted Cruz!","2016-02-27 13:08:21"
15770,1,"""@SassyPantsjj: Michigan GOP poll 2/24/2016 Trump 35.5 Rubio 15.0 Cruz 14.3 Kasich 12.8 Carson 8.3 @realDonaldTrump"" Wow!","2016-02-27 12:47:25"
15771,0,"Thank you Pastor Robert Jeffress! #MakeAmericaGreatAgain #Trump2016 https://t.co/ndKu8m8RY2","2016-02-27 05:06:27"
15772,0,"""@JerryJrFalwell: A majority of evangelicals believe @realDonaldTrump is best equipped to save the country. #Greta""","2016-02-27 04:58:32"
15773,1,"""@itsblakec: @realDonaldTrump Trump is a genius. Rubio and Cruz are not. I want a brilliant mind to run this country.""","2016-02-27 04:53:34"
15774,1,"""@donnieboysmith: @realDonaldTrump in contrast to Rubio and Cruz you look like a giant. They look terribly weak"" Thank you!","2016-02-27 03:08:53"
15775,0,"What I would do on my first day in office. #MakeAmericaGreatAgain
Watch: https://t.co/DhANDG8uBd https://t.co/SzdZzYOnDG","2016-02-27 02:08:18"
15776,0,"Thank you Texas! 10,000 amazing 
supporters! #Trump2016 
#MakeAmericaGreatAgain https://t.co/T2cBdktPbp","2016-02-26 21:34:21"
15777,0,"Never let them see you sweat! https://t.co/qygVFf6JFF","2016-02-26 21:11:30"
15778,0,"Thank you for your support &amp; 
friendship- Governor @ChrisChristie!
#MakeAmericaGreatAgain #Trump2016 https://t.co/jVI6Q6JH18","2016-02-26 21:07:16"
15779,0,"They don't like Rubio in Florida- he left them high &amp; dry. Doesn't even show up for votes!","2016-02-26 20:52:02"
15780,0,"Lightweight Marco Rubio was working hard last night. The problem is, he is a choker, and once a choker, always a choker! Mr. Meltdown.","2016-02-26 16:38:36"
15781,0,"Wow, every poll said I won the debate last night. Great honor!","2016-02-26 16:17:29"
15782,0,"Lightweight choker Marco Rubio looks like a little boy on stage. Not presidential material!","2016-02-26 16:16:14"
15783,0,"Lying Ted Cruz and lightweight choker  Marco Rubio teamed up last night in a last ditch effort to stop our great movement. They failed!","2016-02-26 16:15:06"
15784,1,"Will be at Fort Worth (Texas) Convention Center at 11:30 A.M. Big crowd - get there early! Big announcement to be made!","2016-02-26 16:07:56"
15785,1,"Why would the people of Florida vote for Marco Rubio when he defrauded them by agreeing to represent them as their Senator and then quit!","2016-02-26 14:49:40"
15786,1,"Have a good chance to win Texas on Tuesday. Cruz is a nasty guy, not one Senate endorsement and, despite talk, gets nothing done. Loser!","2016-02-26 14:02:29"
15787,1,"I will be making a speech at 12:00 in Fort Worth, Texas. Really big crowd expected. Will be talking about the debate last night-plus, plus!","2016-02-26 13:56:30"
15788,1,"""@WaltSeher: @realDonaldTrump @morg25016893 @eventbrite yup 200 Polish immigrants were hired by his contractor not Trump""","2016-02-26 12:30:24"
15789,1,"""@MJP1370: @realDonaldTrump Cruz talks about Hillary all the time because he knows he can't beat you ! Trump will win Texas !""","2016-02-26 12:29:59"
15790,1,"""@donell27743094: @realDonaldTrump trump won the debate. Disgusting Rubio said ""peed"" - is he still in junior high school.""","2016-02-26 12:29:42"
15791,1,"""@tdltdltdltdl:  Marco Cruz and Ted Rubio (easy to get the two politicians confused) looked like desperate, panicked DC insiders tonight""","2016-02-26 12:28:58"
15792,1,"""@SkylerDeckard: @realDonaldTrump ""that's because you've never hired anyone to do work before"" favorite line from tonights debate.""","2016-02-26 12:27:33"
15793,1,"""@restorereality: Tonight you proved to America you are the real deal. You took fire from all sides, stayed composed, returned fire and WON!","2016-02-26 12:25:39"
15794,1,"""@Slytle24: @davidaxelrod @realDonaldTrump @CNN he won almost all polls and Mark Halperin gave him an A-","2016-02-26 07:38:29"
15795,1,"""@Indies4Trump: Vote Early in the #LoneStarState #SuperTuesday @realDonaldTrump will #MakeAmericaGreatAgain https://t.co/GC8kmWFxoM""","2016-02-26 07:34:58"
15796,1,"""@morg25016893:  @eventbrite Also, all the things Rubio&amp;Cruz were using for hits, just petty. Trump, clearly the only one w/all the skills.""","2016-02-26 07:33:59"
15797,0,"Big day in Texas tomorrow! Having a rally in Fort Worth. Tremendous crowd. Will be exciting! #Trump2016 https://t.co/JGUopujRIk","2016-02-26 06:55:35"
15798,0,"All the online polls have me winning the debate. I really enjoyed the evening. Not easy, but good. https://t.co/sLTmwVVM5I","2016-02-26 06:54:44"
15799,0,"#MakeAmericaGreatAgain #Trump2016 https://t.co/FvIUXMkrjj","2016-02-26 06:52:24"
15800,0,"Thank you! #GOPDebate Polls 
#MakeAmericaGreatAgain https://t.co/At5vOiLCSy","2016-02-26 06:49:51"
15801,0,"#MakeAmericaGreatAgain!  https://t.co/in4raBhwqa","2016-02-26 06:08:56"
15802,0,"Thank you! WE WILL MAKE AMERICA GREAT AGAIN! #Trump2016 https://t.co/aht7wYVIUg","2016-02-26 05:53:13"
15803,0,"Failed presidential candidate @MittRomney was made to look like a fool by Senator Harry Reid &amp; didn't release his tax returns until 9/21/12.","2016-02-26 05:40:07"
15804,0,"THANK YOU!  
#MakeAmericaGreatAgain #Trump2016
https://t.co/nvgOPoo5qf https://t.co/0JCjfbcpJZ","2016-02-25 22:16:26"
15805,1,"FMR PRES of Mexico, Vicente Fox horribly used the F word when discussing the wall. He must apologize! If I did that there would be a uproar!","2016-02-25 20:27:15"
15806,0,"Early on Ted Cruz said that if he didn't win South Carolina, it's over. He didn't win- and lost to me in a landslide!","2016-02-25 18:58:03"
15807,0,"Thank you Illinois! #Trump2016 https://t.co/Ol0u2Krkwc","2016-02-25 17:49:48"
15808,0,"Join me in Oklahoma tomorrow night!
#MakeYoutubeGreatAgain #Trump2016
https://t.co/sUTcDoip3C","2016-02-25 17:41:26"
15809,0,"I'm going to do what @MittRomney was totally unable to do- WIN!","2016-02-25 16:44:52"
15810,0,"LETS MAKE AMERICA GREAT AGAIN!
Schedule &amp; tickets: https://t.co/nU39QHzxxX https://t.co/GUQo1TMsMo","2016-02-25 16:41:37"
15811,0,"Signing a recent tax return- isn't this ridiculous? https://t.co/UdwqF4iZIZ","2016-02-25 16:35:12"
15812,0,"Just for your info, tax returns have 0 to do w/ someone’s net worth. I have already filed my financial statements w/ FEC. They are great!","2016-02-25 16:22:44"
15813,1,"Mitt Romney, who was one of the dumbest and worst candidates in the history of Republican politics, is now pushing me on tax returns. Dope!","2016-02-25 12:34:11"
15814,0,"Great new poll. Thank you Texas! #VoteTrump #MakeAmericaGreatAgain https://t.co/VHqAvsIyuW","2016-02-25 04:07:19"
15815,1,"""@ChatteringTeef: @BornToBeGOP @realDonaldTrump @MittRomney hates to see Trump's success when he was so pathetic","2016-02-25 03:34:39"
15816,1,"""@classyexplorer:  @ahernandez85a Romney is a pawn of the Establishment and has no individual thought process. He is jealous of Trump!""","2016-02-25 02:51:16"
15817,1,"""@conservativevin:  @ahernandez85a Romney should have been a tough guy with Obama. He cowered and lost. BADLY! He's not relevant!""","2016-02-25 02:43:42"
15818,1,"""@Stevekwebb: @realDonaldTrump Love it! @tedcruz is done. We need someone who is proven. @realDonaldTrump will make America Great Again""","2016-02-25 02:25:50"
15819,1,"""@Ausbiz: @realDonaldTrump Trump is so impressive and no other politician has his passion &amp; energy to #MakeAmericaGreatAgain","2016-02-25 02:24:34"
15820,1,"""@HosierN: @foxnewspolitics A vote for @tedcruz or @marcorubio is a vote for corruption, special interests and lobbyists. Trump for POTUS!","2016-02-25 02:22:54"
15821,1,"""@ahernandez85a: @realdonaldtrump Mr Tough Guy Romney should be backing Trump like Trump backed him last time #NoLoyalty""","2016-02-25 02:21:38"
15822,1,"Ted Cruz is lying again. Polls are showing that I do beat Hillary Clinton head to head. Check out https://t.co/45g7qpxq7T Poll snd Q Poll.","2016-02-25 02:20:19"
15823,0,"Texas, Georgia &amp; many more VOTE EARLY! This is a movement!
#Trump2016 VOTE VIDEO: https://t.co/LWeckhLWNv https://t.co/o93j0A0BIR","2016-02-25 01:47:30"
15824,1,"""@GriceCindy: That's why we are angry. The Republican Establishment will not support you. You are who the American people want!""","2016-02-25 01:36:01"
15825,1,"""@ddpick18: @realDonaldTrump This Texan will be voting Trump March 1st. Cruz is a fake Texan!""","2016-02-25 01:11:02"
15826,1,".@RepChrisCollins  Chris, thank you so much for your wonderful endorsement. I will not let you down! @CNN","2016-02-25 01:08:05"
15827,1,"When Ted Cruz quits the race and the field begins to clear, I will get most of his votes - no problem!","2016-02-24 23:49:15"
15828,1,"Why would Texans vote for ""liar"" Ted Cruz when he was born in Canada, lived there for 4 years-and remained a Canadian citizen until recently","2016-02-24 23:45:06"
15829,1,"When Mitt Romney asked me for my endorsement last time around, he was so awkward and goofy that we all should have known he could not win!","2016-02-24 23:26:19"
15830,1,"""@Ward_II: Oh great @MittRomney is doing a @SenatorReid on @realDonaldTrump like losing the presidency wasn't enough #Trump2016"" He's a fool","2016-02-24 23:14:39"
15831,1,"Mitt Romney,who totally blew an election that should have been won and whose tax returns made him look like a fool, is now playing tough guy","2016-02-24 23:13:15"
15832,1,"The polls show that I picked up many Jeb Bush supporters. That is how I got to 46%. When others drop out, I will pick up more.  Sad but true","2016-02-24 21:36:35"
15833,0,"MAKE AMERICA GREAT AGAIN! https://t.co/IVSR0hmh5g","2016-02-24 18:31:36"
15834,0,"In all of television- the only one who said anything bad about last nights landslide victory-- was dopey @KarlRove. He should be fired!","2016-02-24 18:27:44"
15835,0,"I am in Virginia @RegentU Presidential forum with Dr. Pat Robertson- beginning now! Watch here: https://t.co/LgucYLxFgG","2016-02-24 17:14:20"
15836,0,"I am self funding my campaign &amp; don't owe anybody anything! I only owe it to the American people! #Trump2016
Watch: https://t.co/fUzX92RYIm","2016-02-24 17:03:43"
15837,1,".@USATODAY Poll and @QuinnipiacPoll say that I beat both Hillary and Bernie, and I havn't even started on them yet!","2016-02-24 16:12:50"
15838,1,"Big defeat last night in Nevada for Ted Cruz and Marco Rubio. @KarlRove on @FoxNews is working hard to belittle my victory. Rove is sick!","2016-02-24 16:09:46"
